SharerID,SharedID,Stops
12760,12160,0
13105,12160,0
13360,12160,0
14200,12160,0
14830,12160,0
16210,12160,0
16255,12160,0
17320,12160,0
18940,12160,0
19660,12160,0
20740,12160,0
21430,12160,0
10570,12175,0
10750,12175,0
10750,12175,0
10885,12175,0
11995,12175,0
13240,12175,0
14470,12175,0
14470,12175,0
15160,12175,0
15505,12175,0
16195,12175,0
16930,12175,0
18355,12175,0
18355,12175,0
18790,12175,0
19900,12175,0
11680,12190,0
12850,12190,0
12850,12190,0
13090,12190,0
15340,12190,0
15340,12190,0
16570,12190,0
19825,12190,0
10240,12205,0
10240,12205,0
11500,12205,0
12040,12205,0
12040,12205,0
13825,12205,0
16150,12205,0
16330,12205,0
17095,12205,0
17590,12205,0
17920,12205,0
17920,12205,0
10105,12220,0
11005,12220,0
12445,12220,0
13360,12220,0
14620,12220,0
16540,12220,0
18640,12220,0
18760,12220,0
18760,12220,0
19315,12220,0
19315,12220,0
20950,12220,0
11620,12235,0
12805,12235,0
14320,12235,0
14860,12235,0
15025,12235,0
17350,12235,0
19495,12235,0
11020,12250,0
12415,12250,0
13540,12250,0
13780,12250,0
17320,12250,0
18895,12250,0
19555,12250,0
12775,12265,0
13240,12265,0
13735,12265,0
16750,12265,0
16750,12265,0
20440,12265,0
14140,12280,0
14140,12280,0
14140,12280,0
15640,12280,0
15640,12280,0
15640,12280,0
16105,12280,0
18505,12280,0
18685,12280,0
19105,12280,0
20245,12280,0
10555,12295,0
12100,12295,0
12655,12295,0
20845,12295,0
21925,12295,0
21925,12295,0
13885,12310,0
15025,12310,0
15220,12310,0
15220,12310,0
15700,12310,0
16885,12310,0
19810,12310,0
20980,12310,0
21835,12310,0
10015,12325,0
10090,12325,0
12100,12325,0
12730,12325,0
13255,12325,0
14005,12325,0
16045,12325,0
19735,12325,0
19735,12325,0
19735,12325,0
19975,12325,0
20020,12325,0
20020,12325,0
20200,12325,0
20200,12325,0
20335,12325,0
20605,12325,0
20680,12325,0
21505,12325,0
10915,12340,0
12070,12340,0
16015,12340,0
16180,12340,0
17365,12340,0
20065,12340,0
20350,12340,0
11830,12355,0
11830,12355,0
11830,12355,0
11830,12355,0
14560,12355,0
15625,12355,0
16075,12355,0
18115,12355,0
19780,12355,0
19780,12355,0
19795,12355,0
19795,12355,0
20635,12355,0
20635,12355,0
20935,12355,0
15445,12370,0
15445,12370,0
17275,12370,0
17275,12370,0
19105,12370,0
20905,12370,0
21130,12370,0
21130,12370,0
16570,12385,0
16600,12385,0
11575,12400,0
11845,12400,0
13840,12400,0
15910,12400,0
16435,12400,0
17080,12400,0
17680,12400,0
18850,12400,0
12130,12415,0
12160,12415,0
13045,12415,0
13465,12415,0
19930,12415,0
19930,12415,0
20560,12415,0
10045,12430,0
10405,12430,0
11065,12430,0
13570,12430,0
15580,12430,0
15595,12430,0
15745,12430,0
16810,12430,0
16810,12430,0
17170,12430,0
17170,12430,0
17260,12430,0
17590,12430,0
17725,12430,0
18250,12430,0
18250,12430,0
18250,12430,0
18265,12430,0
20905,12430,0
10405,12445,0
10855,12445,0
11830,12445,0
13525,12445,0
14305,12445,0
14560,12445,0
14965,12445,0
15700,12445,0
15820,12445,0
15820,12445,0
15925,12445,0
16330,12445,0
16540,12445,0
17050,12445,0
17050,12445,0
17215,12445,0
17515,12445,0
17515,12445,0
18565,12445,0
20020,12445,0
20110,12445,0
21115,12445,0
21370,12445,0
21370,12445,0
21370,12445,0
21925,12445,0
21925,12445,0
10945,12460,0
11020,12460,0
11020,12460,0
11545,12460,0
14440,12460,0
14440,12460,0
14440,12460,0
15550,12460,0
18595,12460,0
19105,12460,0
19990,12460,0
20020,12460,0
20020,12460,0
21055,12460,0
11485,12475,0
12115,12475,0
15940,12475,0
15940,12475,0
15940,12475,0
16195,12475,0
16195,12475,0
17875,12475,0
18130,12475,0
18955,12475,0
10450,12490,0
10555,12490,0
10585,12490,0
10585,12490,0
10585,12490,0
11410,12490,0
12295,12490,0
13045,12490,0
14170,12490,0
14215,12490,0
15325,12490,0
15325,12490,0
16360,12490,0
17335,12490,0
18130,12490,0
18250,12490,0
18340,12490,0
18715,12490,0
18850,12490,0
19060,12490,0
19345,12490,0
19345,12490,0
19555,12490,0
19555,12490,0
19960,12490,0
10660,12505,0
11215,12505,0
16900,12505,0
16900,12505,0
16930,12505,0
17680,12505,0
17890,12505,0
20080,12505,0
20080,12505,0
21850,12505,0
10435,12520,0
10465,12520,0
10555,12520,0
10555,12520,0
10885,12520,0
12055,12520,0
12340,12520,0
13510,12520,0
13705,12520,0
15475,12520,0
15475,12520,0
15475,12520,0
16930,12520,0
17815,12520,0
19030,12520,0
19165,12520,0
19165,12520,0
19630,12520,0
11245,12535,0
11245,12535,0
11455,12535,0
13780,12535,0
14095,12535,0
14095,12535,0
14095,12535,0
14095,12535,0
14095,12535,0
18055,12535,0
18535,12535,0
19870,12535,0
19870,12535,0
21520,12535,0
21520,12535,0
21610,12535,0
21610,12535,0
21880,12535,0
15550,12565,0
15805,12565,0
16810,12565,0
18070,12565,0
20305,12565,0
20440,12565,0
12505,12580,0
13300,12580,0
14965,12580,0
17995,12580,0
19990,12580,0
21580,12580,0
21580,12580,0
12700,12595,0
14200,12595,0
14425,12595,0
15940,12595,0
16840,12595,0
18505,12595,0
19915,12595,0
20515,12595,0
20515,12595,0
20515,12595,0
20515,12595,0
20980,12595,0
20980,12595,0
21115,12595,0
21175,12595,0
10375,12610,0
11140,12610,0
13090,12610,0
13090,12610,0
13090,12610,0
13585,12610,0
15340,12610,0
15415,12610,0
15415,12610,0
15415,12610,0
16990,12610,0
18880,12610,0
20410,12610,0
21580,12610,0
10480,12625,0
13255,12625,0
13255,12625,0
18970,12625,0
18970,12625,0
19045,12625,0
20770,12625,0
11635,12640,0
14155,12640,0
14155,12640,0
15220,12640,0
15220,12640,0
15220,12640,0
15910,12640,0
19690,12640,0
10495,12655,0
11545,12655,0
13885,12655,0
15055,12655,0
15250,12655,0
15760,12655,0
15760,12655,0
16240,12655,0
16600,12655,0
16600,12655,0
16870,12655,0
18295,12655,0
12520,12670,0
12520,12670,0
16645,12670,0
16675,12670,0
19780,12670,0
19780,12670,0
20785,12670,0
20965,12670,0
20965,12670,0
20965,12670,0
20965,12670,0
10915,12685,0
17350,12685,0
11050,12700,0
11050,12700,0
11860,12700,0
15415,12700,0
15415,12700,0
17785,12700,0
17785,12700,0
18235,12700,0
19315,12700,0
19315,12700,0
20650,12700,0
21700,12700,0
10930,12715,0
11005,12715,0
12085,12715,0
15700,12715,0
16045,12715,0
16165,12715,0
16675,12715,0
17170,12715,0
17335,12715,0
17785,12715,0
21505,12715,0
11470,12730,0
12025,12730,0
14665,12730,0
17275,12730,0
17590,12730,0
20335,12730,0
10465,12745,0
10465,12745,0
11515,12745,0
12010,12745,0
14665,12745,0
16210,12745,0
16210,12745,0
16210,12745,0
20350,12745,0
12490,12760,0
12835,12760,0
13315,12760,0
15400,12760,0
17905,12760,0
17905,12760,0
18415,12760,0
20380,12760,0
11545,12775,0
11620,12775,0
12175,12775,0
12175,12775,0
12580,12775,0
12955,12775,0
14230,12775,0
14965,12775,0
17215,12775,0
17560,12775,0
18700,12775,0
21040,12775,0
21040,12775,0
10105,12790,0
11665,12790,0
11665,12790,0
15460,12790,0
15655,12790,0
15955,12790,0
16540,12790,0
17350,12790,0
17500,12790,0
17500,12790,0
18055,12790,0
18055,12790,0
18295,12790,0
18460,12790,0
19540,12790,0
19675,12790,0
21160,12790,0
21160,12790,0
10105,12805,0
17605,12805,0
17995,12805,0
18985,12805,0
20170,12805,0
20950,12805,0
21190,12805,0
10120,12820,0
10480,12820,0
16120,12820,0
17530,12820,0
18160,12820,0
18835,12820,0
20665,12820,0
11650,12835,0
13510,12835,0
13510,12835,0
14845,12835,0
16225,12835,0
17365,12835,0
17710,12835,0
18475,12835,0
18805,12835,0
20290,12835,0
20350,12835,0
20470,12835,0
20980,12835,0
21880,12835,0
10075,12850,0
10360,12850,0
10360,12850,0
10360,12850,0
10360,12850,0
10525,12850,0
11605,12850,0
11605,12850,0
12460,12850,0
13525,12850,0
14170,12850,0
16135,12850,0
16420,12850,0
18805,12850,0
18970,12850,0
19210,12850,0
19525,12850,0
19675,12850,0
12580,12865,0
13180,12865,0
13930,12865,0
15100,12865,0
16390,12865,0
17125,12865,0
10450,12880,0
15580,12880,0
16375,12880,0
17320,12880,0
17320,12880,0
20755,12880,0
10645,12895,0
11320,12895,0
11320,12895,0
17695,12895,0
10675,12910,0
11050,12910,0
19570,12910,0
10390,12925,0
12610,12925,0
12610,12925,0
17620,12925,0
20110,12925,0
10885,12940,0
10885,12940,0
12070,12955,0
13165,12955,0
13240,12955,0
13240,12955,0
13240,12955,0
13240,12955,0
13315,12955,0
14410,12955,0
14545,12955,0
15340,12955,0
15625,12955,0
17170,12955,0
17230,12955,0
18040,12955,0
18040,12955,0
18310,12955,0
19075,12955,0
19855,12955,0
21355,12955,0
11785,12970,0
12010,12970,0
16945,12970,0
18565,12970,0
18835,12970,0
18835,12970,0
19855,12970,0
20005,12970,0
21685,12970,0
11080,12985,0
13720,12985,0
13780,12985,0
14800,12985,0
20860,12985,0
20860,12985,0
20860,12985,0
21415,12985,0
12520,13000,0
12850,13000,0
13090,13000,0
13360,13000,0
15520,13000,0
17785,13000,0
19630,13000,0
20260,13000,0
20260,13000,0
21025,13000,0
21025,13000,0
21685,13000,0
21685,13000,0
21685,13000,0
10555,13015,0
11020,13015,0
14965,13015,0
15220,13015,0
15595,13015,0
15865,13015,0
15865,13015,0
16465,13015,0
17965,13015,0
18505,13015,0
20065,13015,0
20560,13015,0
10645,13030,0
10645,13030,0
11485,13030,0
12445,13030,0
14035,13030,0
14335,13030,0
14755,13030,0
15205,13030,0
15700,13030,0
16615,13030,0
17245,13030,0
18580,13030,0
20620,13030,0
20710,13030,0
21130,13030,0
21595,13030,0
21775,13030,0
11830,13045,0
13840,13045,0
13840,13045,0
14200,13045,0
14215,13045,0
14215,13045,0
14215,13045,0
16450,13045,0
16450,13045,0
18730,13045,0
20230,13045,0
10060,13060,0
10285,13060,0
10840,13060,0
10840,13060,0
10840,13060,0
11725,13060,0
11725,13060,0
11725,13060,0
12265,13060,0
12265,13060,0
13645,13060,0
14155,13060,0
15385,13060,0
15385,13060,0
19885,13060,0
20110,13060,0
10990,13075,0
11155,13075,0
11155,13075,0
11155,13075,0
12520,13075,0
12970,13075,0
13675,13075,0
14425,13075,0
14425,13075,0
14980,13075,0
14980,13075,0
16165,13075,0
16270,13075,0
16570,13075,0
16570,13075,0
18520,13075,0
18895,13075,0
19420,13075,0
21160,13075,0
21775,13075,0
12010,13090,0
13735,13090,0
13735,13090,0
13735,13090,0
14245,13090,0
14515,13090,0
14515,13090,0
15970,13090,0
16240,13090,0
16240,13090,1
17170,13090,0
17215,13090,0
18220,13090,0
18325,13090,0
20305,13090,0
14380,13105,0
12205,13120,0
12205,13120,0
12205,13120,0
12205,13120,0
14755,13120,0
14755,13120,0
19120,13120,0
21355,13120,0
21355,13120,0
21385,13120,0
21730,13120,0
10570,13135,0
10645,13135,0
11260,13135,0
12010,13135,0
12055,13135,0
12325,13135,0
12370,13135,0
14890,13135,0
15205,13135,0
16045,13135,0
16855,13135,0
16855,13135,0
16855,13135,0
17410,13135,0
18565,13135,0
19105,13135,0
19345,13135,0
20755,13135,0
20755,13135,0
21865,13135,0
21865,13135,0
10045,13150,0
12130,13150,0
14380,13150,0
15730,13150,0
16345,13150,0
16345,13150,0
16615,13150,0
16750,13150,0
17185,13150,0
17665,13150,0
17860,13150,0
18955,13150,0
18970,13150,0
19135,13150,0
19630,13150,0
20380,13150,0
21040,13150,0
21745,13150,0
10630,13165,0
11035,13165,0
11515,13165,0
15085,13165,0
16570,13165,0
17320,13165,0
19300,13165,0
19300,13165,0
19300,13165,0
19300,13165,0
20920,13165,0
21415,13165,0
11905,13180,0
12475,13180,0
12700,13180,0
12700,13180,0
13645,13180,0
14350,13180,0
14350,13180,0
14695,13180,0
14695,13180,0
14920,13180,0
15505,13180,0
17035,13180,0
17845,13180,0
18055,13180,0
18205,13180,0
18820,13180,0
19210,13180,0
19210,13180,0
19210,13180,0
19585,13180,0
21415,13180,0
14185,13195,0
15160,13195,0
15925,13195,0
15925,13195,0
11860,13210,0
13750,13210,0
13900,13210,0
13900,13210,0
17380,13210,0
20485,13210,0
21715,13210,0
21745,13210,0
10375,13225,0
10375,13225,0
10375,13225,0
13705,13225,0
16570,13225,0
17905,13225,0
18040,13225,0
18505,13225,0
18670,13225,0
10435,13240,0
11500,13240,0
13780,13240,0
14095,13240,0
17455,13240,0
17455,13240,0
17740,13240,0
17740,13240,0
17740,13240,0
17740,13240,0
17740,13240,0
17845,13240,0
18070,13240,0
18070,13240,0
18730,13240,0
18730,13240,0
21070,13240,0
21760,13240,0
21910,13240,0
10750,13255,0
13060,13255,0
14770,13255,0
15520,13255,0
16600,13255,0
19060,13255,0
19060,13255,0
20005,13255,0
20335,13255,0
20560,13255,0
10045,13270,0
10945,13270,0
11395,13270,0
11710,13270,0
13135,13270,0
13135,13270,0
13390,13270,0
13390,13270,0
15310,13270,0
16210,13270,0
18190,13270,0
18190,13270,0
20845,13270,0
21040,13270,0
10795,13285,0
12190,13285,0
14020,13285,0
14020,13285,0
12085,13300,0
14890,13300,0
14905,13300,0
15025,13300,0
15145,13300,0
16765,13300,0
17800,13300,0
20905,13300,0
21685,13300,0
10855,13315,0
10885,13315,0
11425,13315,0
11500,13315,0
11680,13315,0
13435,13315,0
14725,13315,0
18175,13315,0
18445,13315,0
18715,13315,0
20710,13315,0
21250,13315,0
10195,13330,0
10735,13330,0
12220,13330,0
15025,13330,0
15025,13330,0
15265,13330,0
15775,13330,0
18235,13330,0
19075,13330,0
19075,13330,0
20245,13330,0
21040,13330,0
21520,13330,0
21520,13330,0
21520,13330,0
10675,13345,0
10675,13345,0
10885,13345,0
11545,13345,0
12085,13345,0
12325,13345,0
16600,13345,0
17245,13345,0
17350,13345,0
17875,13345,0
17875,13345,0
20020,13345,0
20020,13345,0
10615,13360,0
10615,13360,0
10675,13360,0
10750,13360,0
10750,13360,0
11290,13360,0
11320,13360,0
11845,13360,0
12400,13360,0
13015,13360,0
13435,13360,0
13435,13360,0
13945,13360,0
13945,13360,0
15760,13360,0
15760,13360,0
15760,13360,0
16210,13360,0
16210,13360,0
16210,13360,0
16360,13360,0
16600,13360,0
17800,13360,0
18310,13360,0
18310,13360,0
18925,13360,0
19690,13360,0
19690,13360,0
19810,13360,0
10375,13375,0
12655,13375,0
12970,13375,0
13120,13375,0
14140,13375,0
14860,13375,0
15340,13375,0
15985,13375,0
18340,13375,0
18670,13375,0
19285,13375,0
19285,13375,0
10780,13390,0
10780,13390,0
11755,13390,0
11935,13390,0
12100,13390,0
15940,13390,0
17260,13390,0
17320,13390,0
17740,13390,0
17995,13390,0
17995,13390,0
17995,13390,0
18190,13390,0
18190,13390,0
19180,13390,0
20230,13390,0
20605,13390,0
20770,13390,0
21370,13390,0
10330,13405,0
11245,13405,0
13240,13405,0
13585,13405,0
13840,13405,0
13840,13405,0
15415,13405,0
15415,13405,0
15565,13405,0
15865,13405,0
15865,13405,0
16045,13405,0
16240,13405,0
10315,13420,0
11125,13420,0
11410,13420,0
11410,13420,0
11665,13420,0
12010,13420,0
13240,13420,0
15850,13420,0
17005,13420,0
20140,13420,0
20365,13420,0
10015,13435,0
10015,13435,0
10945,13435,0
12475,13435,0
12475,13435,0
14425,13435,0
15580,13435,0
15580,13435,0
15880,13435,0
17155,13435,0
17155,13435,0
17875,13435,0
17875,13435,0
18550,13435,0
18940,13435,0
20725,13435,0
10975,13450,0
11650,13450,0
13540,13450,0
14365,13450,0
15910,13450,0
15910,13450,0
16300,13450,0
17125,13450,0
17860,13450,0
20800,13450,0
13540,13465,0
13555,13465,0
13555,13465,0
13570,13465,0
16030,13465,0
16570,13465,0
16570,13465,0
16960,13465,0
18625,13465,0
10285,13480,0
10855,13480,0
11860,13480,0
13225,13480,0
16600,13480,0
17695,13480,0
18325,13480,0
21190,13480,0
21205,13480,0
10195,13495,0
11050,13495,0
11095,13495,0
11185,13495,0
12715,13495,0
13810,13495,0
14635,13495,0
14635,13495,0
16165,13495,0
19210,13495,0
19210,13495,0
20965,13495,0
10105,13510,0
10105,13510,0
10840,13510,0
13570,13510,0
15460,13510,0
15955,13510,0
15955,13510,0
18355,13510,0
18370,13510,0
18925,13510,0
19480,13510,0
21115,13510,0
21910,13510,0
12610,13525,0
14095,13525,0
15205,13525,0
16255,13525,0
18085,13525,0
19510,13525,0
19510,13525,0
19750,13525,0
19750,13525,0
20335,13525,0
20335,13525,0
20335,13525,0
12160,13540,0
14680,13540,0
14680,13540,0
15385,13540,0
15880,13540,0
15880,13540,0
18280,13540,0
19825,13540,0
21895,13540,0
10330,13555,0
12700,13555,0
13165,13555,0
13180,13555,0
17440,13555,0
20920,13555,0
11620,13570,0
18160,13570,0
20305,13570,0
20485,13570,0
21205,13570,0
21400,13570,0
14470,13585,0
14470,13585,0
16585,13585,0
18460,13585,0
19270,13585,0
19420,13585,0
19420,13585,0
19420,13585,0
19420,13585,0
19420,13585,0
19870,13585,0
20650,13585,0
10285,13600,0
10285,13600,0
10285,13600,0
10570,13600,0
10900,13600,0
13720,13600,0
14455,13600,0
14455,13600,0
14590,13600,0
14680,13600,0
15475,13600,0
17650,13600,0
17650,13600,0
17800,13600,0
17800,13600,0
18295,13600,0
18910,13600,0
18925,13600,0
20035,13600,0
20035,13600,0
20230,13600,0
21190,13600,0
21190,13600,0
21190,13600,0
21340,13600,0
11545,13615,0
12265,13615,0
12865,13615,0
14395,13615,0
14395,13615,0
15610,13615,0
15715,13615,0
16000,13615,0
20380,13615,0
10390,13630,0
12490,13630,0
12490,13630,0
12490,13630,0
13915,13630,0
13915,13630,0
15700,13630,0
16420,13630,0
18190,13630,0
18190,13630,0
18925,13630,0
19045,13630,0
19615,13630,0
19615,13630,0
20140,13630,0
11335,13645,0
13405,13645,0
13405,13645,0
13600,13645,0
13690,13645,0
16000,13645,0
16120,13645,0
17380,13645,0
18535,13645,0
18745,13645,0
19615,13645,0
19690,13645,0
11455,13660,0
12460,13660,0
12805,13660,0
13600,13660,0
16375,13660,0
16645,13660,0
18055,13660,0
18730,13660,0
18730,13660,0
20485,13660,0
20485,13660,0
21115,13660,0
21880,13660,0
12070,13675,0
12835,13675,0
16375,13675,0
16450,13675,0
21475,13675,0
21700,13675,0
21700,13675,0
12220,13690,0
13330,13690,0
13330,13690,0
14050,13690,0
14050,13690,0
15325,13690,0
16405,13690,0
17830,13690,0
20545,13690,0
21565,13690,0
16315,13705,0
16825,13705,0
18970,13705,0
19750,13705,0
20800,13705,0
20800,13705,0
21805,13705,0
10555,13720,0
10555,13720,0
10570,13720,0
10570,13720,0
10570,13720,0
13390,13720,0
13615,13720,0
17650,13720,0
17680,13720,0
18160,13720,0
18340,13720,0
18340,13720,0
19150,13720,0
19150,13720,0
10150,13735,0
10405,13735,0
10405,13735,0
10780,13735,0
11440,13735,0
11440,13735,0
11920,13735,0
13810,13735,0
14470,13735,0
15415,13735,0
15745,13735,0
15745,13735,0
15805,13735,0
15955,13735,0
16165,13735,0
16675,13735,0
16675,13735,0
16675,13735,0
16675,13735,0
17995,13735,0
18385,13735,0
18790,13735,0
20200,13735,0
20500,13735,0
20500,13735,0
20935,13735,0
20935,13735,0
10150,13750,0
13375,13750,0
13525,13750,0
13660,13750,0
13825,13750,0
14890,13750,0
14995,13750,0
15400,13750,0
15400,13750,0
17065,13750,0
17395,13750,0
19420,13750,0
20125,13750,0
21250,13750,0
21430,13750,0
10075,13765,0
11875,13765,0
12670,13765,0
12670,13765,0
16735,13765,0
16735,13765,0
19300,13765,0
20920,13765,0
10810,13780,0
12160,13780,0
13810,13780,0
14380,13780,0
15655,13780,0
16300,13780,0
17125,13780,0
18070,13780,0
18070,13780,0
20260,13780,0
20620,13780,0
20620,13780,0
21115,13780,0
11725,13795,0
11830,13795,0
12820,13795,0
18655,13795,0
19735,13795,0
10390,13810,0
10390,13810,0
10960,13810,0
11035,13810,0
11035,13810,0
13345,13810,0
13825,13810,0
14185,13810,0
14350,13810,0
14350,13810,0
14350,13810,0
14350,13810,0
14470,13810,0
14470,13810,0
15985,13810,0
15985,13810,0
16450,13810,0
17860,13810,0
17980,13810,0
17980,13810,0
19015,13810,0
19615,13810,0
10015,13825,0
12430,13825,0
13540,13825,0
14215,13825,0
16165,13825,0
16180,13825,0
17650,13825,0
19075,13825,0
19390,13825,0
19390,13825,0
12760,13840,0
12760,13840,0
14200,13840,0
14710,13840,0
15535,13840,0
15895,13840,0
17665,13840,0
18715,13840,0
18760,13840,0
18895,13840,0
20035,13840,0
21310,13840,0
21460,13840,0
21565,13840,0
21565,13840,0
11095,13855,0
11095,13855,0
14680,13855,0
15070,13855,0
15850,13855,0
16510,13855,0
16510,13855,0
18115,13855,0
18115,13855,0
18115,13855,0
18700,13855,0
18700,13855,0
20380,13855,0
20380,13855,0
21220,13855,0
12775,13870,0
17005,13870,0
19345,13870,0
19345,13870,0
19345,13870,0
19855,13870,0
10195,13885,0
10195,13885,0
10210,13885,0
11185,13885,0
11770,13885,0
14470,13885,0
15370,13885,0
15370,13885,0
15535,13885,0
16540,13885,0
19420,13885,0
21820,13885,0
12265,13900,0
12775,13900,0
14005,13900,0
14245,13900,0
14245,13900,0
14965,13900,0
16090,13900,0
18040,13900,0
19990,13900,0
20065,13900,0
20125,13900,0
20125,13900,0
21100,13900,0
11080,13915,0
13900,13915,0
15235,13915,0
15235,13915,0
15235,13915,0
16315,13915,0
16345,13915,0
17800,13915,0
20905,13915,0
20905,13915,0
21100,13915,0
10015,13930,0
10015,13930,0
11845,13930,0
12460,13930,0
12460,13930,0
14740,13930,0
15430,13930,0
15820,13930,0
17995,13930,0
17995,13930,0
19840,13930,0
20005,13930,0
20785,13930,0
10615,13945,0
12445,13945,0
12670,13945,0
13150,13945,0
13510,13945,0
19285,13945,0
10195,13960,0
10345,13960,0
10930,13960,0
11020,13960,0
11050,13960,0
11155,13960,0
12220,13960,0
13900,13960,0
16510,13960,0
16660,13960,0
18700,13960,0
19480,13960,0
19480,13960,0
19720,13960,0
19975,13960,0
20005,13960,0
10120,13975,0
10120,13975,0
11815,13975,0
14170,13975,0
15265,13975,0
17365,13975,0
17365,13975,0
15055,13990,0
15055,13990,0
15415,13990,0
16915,13990,0
17845,13990,0
19660,13990,0
11995,14005,0
15355,14005,0
15355,14005,0
15655,14005,0
15970,14005,0
16225,14005,0
16225,14005,0
18340,14005,0
18790,14005,0
19930,14005,0
21265,14005,0
10360,14020,0
11290,14020,0
11290,14020,0
13345,14020,0
13345,14020,0
16045,14020,0
17005,14020,0
17785,14020,0
19345,14020,0
19750,14020,0
20020,14020,0
20995,14020,0
10660,14035,0
10660,14035,0
11050,14035,0
11050,14035,0
11290,14035,0
12340,14035,0
15205,14035,0
15400,14035,0
16660,14035,0
16660,14035,0
16660,14035,0
17365,14035,0
17590,14035,0
17590,14035,0
19825,14035,0
20335,14035,0
20635,14035,0
20905,14035,0
21640,14035,0
10705,14050,0
11020,14050,0
11545,14050,0
13045,14050,0
13420,14050,0
13420,14050,0
13630,14050,0
13855,14050,0
14200,14050,0
14335,14050,0
14335,14050,0
14335,14050,0
15145,14050,0
15610,14050,0
15745,14050,0
16810,14050,0
16810,14050,0
18130,14050,0
18610,14050,0
19390,14050,0
19480,14050,0
20185,14050,0
20485,14050,0
10360,14065,0
11590,14065,0
12505,14065,0
13510,14065,0
16165,14065,0
16165,14065,0
16465,14065,0
17665,14065,0
18310,14065,0
21910,14065,0
11260,14080,0
11260,14080,0
14920,14080,0
14920,14080,0
15025,14080,0
18205,14080,0
18850,14080,0
18955,14080,0
19900,14080,0
10645,14095,0
11380,14095,0
13360,14095,0
15190,14095,0
17125,14095,0
17125,14095,0
18130,14095,0
18445,14095,0
18445,14095,0
18520,14095,0
19600,14095,0
20275,14095,0
20275,14095,0
20275,14095,0
21115,14095,0
21115,14095,0
21265,14095,0
14680,14110,0
14680,14110,0
15850,14110,0
16195,14110,0
17350,14110,0
17350,14110,0
20125,14110,0
14035,14125,0
14035,14125,0
14035,14125,0
14035,14125,0
17500,14125,0
17590,14125,0
18850,14125,0
20755,14125,0
10045,14140,0
10525,14140,0
10810,14140,0
11890,14140,0
11890,14140,0
13960,14140,0
14320,14140,0
17440,14140,0
18610,14140,0
19075,14140,0
19810,14140,0
13135,14155,0
13135,14155,0
13690,14155,0
13690,14155,0
14245,14155,0
14245,14155,0
16090,14155,0
16690,14155,0
17485,14155,0
19330,14155,0
19330,14155,0
20110,14155,0
20110,14155,0
20110,14155,0
21340,14155,0
21505,14155,0
21550,14155,0
10585,14170,0
10615,14170,0
11845,14170,0
12685,14170,0
13345,14170,0
13750,14170,0
13870,14170,0
15145,14170,0
18520,14170,0
20065,14170,0
10090,14185,0
10720,14185,0
15385,14185,0
17110,14185,0
17110,14185,0
18310,14185,0
18655,14185,0
18655,14185,0
18970,14185,0
10060,14200,0
10420,14200,0
10555,14200,0
13240,14200,0
13390,14200,0
14155,14200,0
15655,14200,0
15655,14200,0
16840,14200,0
16855,14200,0
17530,14200,0
17530,14200,0
18400,14200,0
19165,14200,0
19165,14200,0
19735,14200,0
20170,14200,0
20545,14200,0
20770,14200,0
21100,14200,0
10045,14215,0
10045,14215,0
10810,14215,0
11530,14215,0
13360,14215,0
13510,14215,0
14710,14215,0
14950,14215,0
15220,14215,0
15220,14215,0
15520,14215,0
15520,14215,0
16420,14215,0
17320,14215,0
17320,14215,0
18130,14215,0
19495,14215,0
19810,14215,0
21295,14215,0
21430,14215,0
10405,14230,0
11155,14230,0
11545,14230,0
12490,14230,0
13165,14230,0
13345,14230,0
15310,14230,0
15340,14230,0
16300,14230,0
17755,14230,0
21115,14230,0
10660,14245,0
13225,14245,0
13300,14245,0
14170,14245,0
14200,14245,0
15160,14245,0
15160,14245,0
19180,14245,0
20860,14245,0
20860,14245,0
21265,14245,0
21265,14245,0
21265,14245,0
21550,14245,0
21550,14245,0
10630,14260,0
11395,14260,0
11395,14260,0
12415,14260,0
12415,14260,0
12730,14260,0
12970,14260,0
13855,14260,0
13855,14260,0
13855,14260,0
14605,14260,0
15445,14260,0
16330,14260,0
16435,14260,0
18130,14260,0
20305,14260,0
21295,14260,0
21310,14260,0
21670,14260,0
11005,14275,0
11035,14275,0
11080,14275,0
11260,14275,0
14365,14275,0
14365,14275,0
15025,14275,0
15070,14275,0
16240,14275,0
17320,14275,0
17320,14275,0
17410,14275,0
17860,14275,0
17980,14275,0
18115,14275,0
18115,14275,0
20110,14275,0
21550,14275,0
21835,14275,0
12595,14290,0
13360,14290,0
15385,14290,0
15385,14290,0
17170,14290,0
17215,14290,0
18100,14290,0
19240,14290,0
20350,14290,0
20350,14290,0
20605,14290,0
21010,14290,0
14260,14305,0
15220,14305,0
15220,14305,0
15220,14305,0
17785,14305,0
17785,14305,0
20500,14305,0
20695,14305,0
10045,14320,0
10285,14320,0
10945,14320,0
12490,14320,0
12760,14320,0
16540,14320,0
17845,14320,0
18025,14320,0
18025,14320,0
18130,14320,0
18130,14320,0
19165,14320,0
20095,14320,0
20485,14320,0
21445,14320,0
21445,14320,0
21460,14320,0
11065,14335,0
11065,14335,0
12520,14335,0
12520,14335,0
13570,14335,0
15355,14335,0
16435,14335,0
16795,14335,0
16870,14335,0
17350,14335,0
17365,14335,0
18190,14335,0
18745,14335,0
18745,14335,0
20275,14335,0
21040,14335,0
21160,14335,0
10225,14350,0
11905,14350,0
11905,14350,0
14200,14350,0
14500,14350,0
14620,14350,0
14830,14350,0
14890,14350,0
15445,14350,0
15850,14350,0
19195,14350,0
